sent_idx,id,source,model,family,n_words,n_diac,tokens_nd,fertility_nd,unk_nd,scr_nd,tokens_d,fertility_d,unk_d,scr_d,delta_tokens,inflation
5500,39337,unknown_local_sample,robert,Monolingual,28,5,45,1.6071428571428572,0,0.2222222222222222,43,1.5357142857142858,0,0.18604651162790697,-2,-0.044444444444444446
5501,338720,unknown_local_sample,mbert,Multilingual,19,5,32,1.6842105263157894,0,0.25,32,1.6842105263157894,0,0.21875,0,0.0
5501,338720,unknown_local_sample,xlmr,Multilingual,19,5,29,1.5263157894736843,0,0.1724137931034483,33,1.736842105263158,0,0.21875,4,0.13793103448275862
5501,338720,unknown_local_sample,mt5,Multilingual,19,5,34,1.7894736842105263,0,0.21875,37,1.9473684210526316,0,0.2647058823529412,3,0.08823529411764706
5501,338720,unknown_local_sample,rembert,Multilingual,19,5,30,1.5789473684210527,0,0.2,31,1.631578947368421,0,0.23333333333333334,1,0.03333333333333333
5501,338720,unknown_local_sample,ro_bert,Monolingual,19,5,25,1.3157894736842106,0,0.16,26,1.368421052631579,0,0.15384615384615385,1,0.04
5501,338720,unknown_local_sample,robert,Monolingual,19,5,28,1.4736842105263157,0,0.17857142857142858,29,1.5263157894736843,0,0.1724137931034483,1,0.03571428571428571
5502,239674,unknown_local_sample,mbert,Multilingual,11,5,22,2.0,0,0.22727272727272727,27,2.4545454545454546,0,0.4444444444444444,5,0.22727272727272727
5502,239674,unknown_local_sample,xlmr,Multilingual,11,5,20,1.8181818181818181,0,0.2,22,2.0,0,0.2727272727272727,2,0.1
5502,239674,unknown_local_sample,mt5,Multilingual,11,5,21,1.9090909090909092,0,0.10526315789473684,24,2.1818181818181817,0,0.2,3,0.14285714285714285
5502,239674,unknown_local_sample,rembert,Multilingual,11,5,22,2.0,0,0.18181818181818182,25,2.272727272727273,0,0.2916666666666667,3,0.13636363636363635
5502,239674,unknown_local_sample,ro_bert,Monolingual,11,5,19,1.7272727272727273,0,0.21052631578947367,17,1.5454545454545454,0,0.23529411764705882,-2,-0.10526315789473684
5502,239674,unknown_local_sample,robert,Monolingual,11,5,19,1.7272727272727273,0,0.15789473684210525,18,1.6363636363636365,0,0.16666666666666666,-1,-0.05263157894736842
5503,45195,unknown_local_sample,mbert,Multilingual,14,8,37,2.642857142857143,0,0.40540540540540543,40,2.857142857142857,0,0.525,3,0.08108108108108109
5503,45195,unknown_local_sample,xlmr,Multilingual,14,8,34,2.4285714285714284,0,0.5,33,2.357142857142857,0,0.5454545454545454,-1,-0.029411764705882353
5503,45195,unknown_local_sample,mt5,Multilingual,14,8,36,2.5714285714285716,0,0.48484848484848486,39,2.7857142857142856,0,0.5428571428571428,3,0.08333333333333333
5503,45195,unknown_local_sample,rembert,Multilingual,14,8,34,2.4285714285714284,0,0.5,35,2.5,0,0.5428571428571428,1,0.029411764705882353
5503,45195,unknown_local_sample,ro_bert,Monolingual,14,8,29,2.0714285714285716,0,0.4482758620689655,28,2.0,0,0.4642857142857143,-1,-0.034482758620689655
5503,45195,unknown_local_sample,robert,Monolingual,14,8,31,2.2142857142857144,0,0.45161290322580644,31,2.2142857142857144,0,0.4838709677419355,0,0.0
5504,174757,unknown_local_sample,mbert,Multilingual,103,29,184,1.7864077669902914,0,0.19021739130434784,197,1.912621359223301,0,0.2182741116751269,13,0.07065217391304347
5504,174757,unknown_local_sample,xlmr,Multilingual,103,29,153,1.4854368932038835,0,0.13815789473684212,161,1.5631067961165048,0,0.13125,8,0.05228758169934641
5504,174757,unknown_local_sample,mt5,Multilingual,103,29,176,1.7087378640776698,0,0.1875,191,1.854368932038835,0,0.19411764705882353,15,0.08522727272727272
5504,174757,unknown_local_sample,rembert,Multilingual,103,29,157,1.5242718446601942,0,0.14743589743589744,159,1.5436893203883495,0,0.15822784810126583,2,0.012738853503184714
5504,174757,unknown_local_sample,ro_bert,Monolingual,103,29,133,1.2912621359223302,0,0.17293233082706766,127,1.233009708737864,0,0.16535433070866143,-6,-0.045112781954887216
5504,174757,unknown_local_sample,robert,Monolingual,103,29,162,1.5728155339805825,0,0.18518518518518517,161,1.5631067961165048,0,0.19254658385093168,-1,-0.006172839506172839
5505,366962,unknown_local_sample,mbert,Multilingual,7,2,16,2.2857142857142856,0,0.375,19,2.7142857142857144,0,0.47368421052631576,3,0.1875
5505,366962,unknown_local_sample,xlmr,Multilingual,7,2,15,2.142857142857143,0,0.35714285714285715,15,2.142857142857143,0,0.4,0,0.0
5505,366962,unknown_local_sample,mt5,Multilingual,7,2,17,2.4285714285714284,0,0.4,18,2.5714285714285716,0,0.47058823529411764,1,0.058823529411764705
5505,366962,unknown_local_sample,rembert,Multilingual,7,2,15,2.142857142857143,0,0.4,16,2.2857142857142856,0,0.375,1,0.06666666666666667
5505,366962,unknown_local_sample,ro_bert,Monolingual,7,2,15,2.142857142857143,0,0.3333333333333333,15,2.142857142857143,0,0.26666666666666666,0,0.0
5505,366962,unknown_local_sample,robert,Monolingual,7,2,14,2.0,0,0.2857142857142857,14,2.0,0,0.2857142857142857,0,0.0
5506,139832,unknown_local_sample,mbert,Multilingual,35,10,60,1.7142857142857142,1,0.13559322033898305,66,1.8857142857142857,1,0.24615384615384617,6,0.1
