sent_idx,model,family,n_words,n_diac,tokens_nd,fertility_nd,unk_nd,scr_nd,tokens_d,fertility_d,unk_d,scr_d,delta_tokens,inflation
5199,xlmr,Multilingual,42,16,64,1.5238095238095237,0,0.28125,69,1.6428571428571428,0,0.2898550724637681,5,0.078125
5199,ro_bert,Monolingual,42,16,50,1.1904761904761905,0,0.24,50,1.1904761904761905,0,0.24,0,0.0
5199,robert,Monolingual,42,16,62,1.4761904761904763,0,0.25806451612903225,61,1.4523809523809523,0,0.2459016393442623,-1,-0.016129032258064516
5200,mbert,Multilingual,10,4,18,1.8,0,0.1111111111111111,21,2.1,0,0.3333333333333333,3,0.16666666666666666
5200,xlmr,Multilingual,10,4,15,1.5,0,0.26666666666666666,17,1.7,0,0.35294117647058826,2,0.13333333333333333
5200,ro_bert,Monolingual,10,4,15,1.5,0,0.26666666666666666,15,1.5,0,0.26666666666666666,0,0.0
5200,robert,Monolingual,10,4,15,1.5,0,0.2,16,1.6,0,0.1875,1,0.06666666666666667
5201,mbert,Multilingual,11,8,19,1.7272727272727273,0,0.15789473684210525,26,2.3636363636363638,0,0.4230769230769231,7,0.3684210526315789
5201,xlmr,Multilingual,11,8,19,1.7272727272727273,0,0.15789473684210525,22,2.0,0,0.18181818181818182,3,0.15789473684210525
5201,ro_bert,Monolingual,11,8,18,1.6363636363636365,0,0.1111111111111111,17,1.5454545454545454,0,0.11764705882352941,-1,-0.05555555555555555
5201,robert,Monolingual,11,8,18,1.6363636363636365,0,0.16666666666666666,18,1.6363636363636365,0,0.2222222222222222,0,0.0
5202,mbert,Multilingual,24,14,37,1.5416666666666667,0,0.21621621621621623,35,1.4583333333333333,0,0.2,-2,-0.05405405405405406
5202,xlmr,Multilingual,24,14,30,1.25,0,0.2,30,1.25,0,0.16666666666666666,0,0.0
5202,ro_bert,Monolingual,24,14,28,1.1666666666666667,0,0.17857142857142858,27,1.125,0,0.14814814814814814,-1,-0.03571428571428571
5202,robert,Monolingual,24,14,34,1.4166666666666667,0,0.23529411764705882,34,1.4166666666666667,0,0.23529411764705882,0,0.0
5203,mbert,Multilingual,7,4,20,2.857142857142857,0,0.25,23,3.2857142857142856,0,0.30434782608695654,3,0.15
5203,xlmr,Multilingual,7,4,19,2.7142857142857144,0,0.3684210526315789,22,3.142857142857143,0,0.3181818181818182,3,0.15789473684210525
5203,ro_bert,Monolingual,7,4,15,2.142857142857143,0,0.2,11,1.5714285714285714,0,0.2727272727272727,-4,-0.26666666666666666
5203,robert,Monolingual,7,4,16,2.2857142857142856,0,0.1875,15,2.142857142857143,0,0.2,-1,-0.0625
5204,mbert,Multilingual,6,4,14,2.3333333333333335,0,0.2857142857142857,14,2.3333333333333335,0,0.2857142857142857,0,0.0
5204,xlmr,Multilingual,6,4,14,2.3333333333333335,0,0.38461538461538464,13,2.1666666666666665,0,0.3333333333333333,-1,-0.07142857142857142
5204,ro_bert,Monolingual,6,4,11,1.8333333333333333,0,0.2727272727272727,11,1.8333333333333333,0,0.2727272727272727,0,0.0
5204,robert,Monolingual,6,4,10,1.6666666666666667,0,0.3,10,1.6666666666666667,0,0.3,0,0.0
5205,mbert,Multilingual,10,4,19,1.9,0,0.15789473684210525,22,2.2,0,0.3181818181818182,3,0.15789473684210525
5205,xlmr,Multilingual,10,4,15,1.5,0,0.13333333333333333,17,1.7,0,0.125,2,0.13333333333333333
5205,ro_bert,Monolingual,10,4,14,1.4,0,0.14285714285714285,14,1.4,0,0.14285714285714285,0,0.0
5205,robert,Monolingual,10,4,16,1.6,0,0.25,15,1.5,0,0.2,-1,-0.0625
5206,mbert,Multilingual,12,1,21,1.75,0,0.19047619047619047,22,1.8333333333333333,0,0.22727272727272727,1,0.047619047619047616
5206,xlmr,Multilingual,12,1,21,1.75,0,0.19047619047619047,22,1.8333333333333333,0,0.22727272727272727,1,0.047619047619047616
5206,ro_bert,Monolingual,12,1,18,1.5,0,0.2777777777777778,18,1.5,0,0.2777777777777778,0,0.0
5206,robert,Monolingual,12,1,22,1.8333333333333333,0,0.2727272727272727,22,1.8333333333333333,0,0.2727272727272727,0,0.0
5207,mbert,Multilingual,88,31,182,2.0681818181818183,0,0.1813186813186813,181,2.0568181818181817,0,0.17679558011049723,-1,-0.005494505494505495
5207,xlmr,Multilingual,88,31,166,1.8863636363636365,0,0.1746987951807229,171,1.9431818181818181,0,0.17543859649122806,5,0.030120481927710843
5207,ro_bert,Monolingual,88,31,125,1.4204545454545454,0,0.2,116,1.3181818181818181,0,0.1810344827586207,-9,-0.072
5207,robert,Monolingual,88,31,152,1.7272727272727273,0,0.18421052631578946,150,1.7045454545454546,0,0.18,-2,-0.013157894736842105
5208,mbert,Multilingual,42,12,66,1.5714285714285714,0,0.22727272727272727,68,1.619047619047619,0,0.23529411764705882,2,0.030303030303030304
5208,xlmr,Multilingual,42,12,57,1.3571428571428572,0,0.14035087719298245,59,1.4047619047619047,0,0.1694915254237288,2,0.03508771929824561
5208,ro_bert,Monolingual,42,12,55,1.3095238095238095,0,0.21818181818181817,52,1.2380952380952381,0,0.23076923076923078,-3,-0.05454545454545454
5208,robert,Monolingual,42,12,62,1.4761904761904763,0,0.24193548387096775,62,1.4761904761904763,0,0.25806451612903225,0,0.0
5209,mbert,Multilingual,3,0,9,3.0,0,0.6666666666666666,9,3.0,0,0.6666666666666666,0,0.0
5209,xlmr,Multilingual,3,0,7,2.3333333333333335,0,0.42857142857142855,7,2.3333333333333335,0,0.42857142857142855,0,0.0
5209,ro_bert,Monolingual,3,0,8,2.6666666666666665,0,0.75,8,2.6666666666666665,0,0.75,0,0.0
5209,robert,Monolingual,3,0,9,3.0,0,0.6666666666666666,9,3.0,0,0.6666666666666666,0,0.0
5210,mbert,Multilingual,27,8,60,2.2222222222222223,0,0.2833333333333333,62,2.2962962962962963,0,0.2903225806451613,2,0.03333333333333333
5210,xlmr,Multilingual,27,8,50,1.8518518518518519,0,0.22,50,1.8518518518518519,0,0.22,0,0.0
5210,ro_bert,Monolingual,27,8,50,1.8518518518518519,0,0.28,48,1.7777777777777777,0,0.2708333333333333,-2,-0.04
5210,robert,Monolingual,27,8,51,1.8888888888888888,0,0.23529411764705882,51,1.8888888888888888,0,0.23529411764705882,0,0.0
5211,mbert,Multilingual,13,5,29,2.230769230769231,0,0.2413793103448276,31,2.3846153846153846,0,0.25806451612903225,2,0.06896551724137931
5211,xlmr,Multilingual,13,5,23,1.7692307692307692,0,0.13043478260869565,25,1.9230769230769231,0,0.12,2,0.08695652173913043
5211,ro_bert,Monolingual,13,5,26,2.0,0,0.23076923076923078,27,2.076923076923077,0,0.25925925925925924,1,0.038461538461538464
5211,robert,Monolingual,13,5,25,1.9230769230769231,0,0.24,24,1.8461538461538463,0,0.25,-1,-0.04
5212,mbert,Multilingual,5,4,13,2.6,0,0.38461538461538464,17,3.4,0,0.5882352941176471,4,0.3076923076923077
5212,xlmr,Multilingual,5,4,12,2.4,0,0.3333333333333333,15,3.0,0,0.4,3,0.25
5212,ro_bert,Monolingual,5,4,12,2.4,0,0.4166666666666667,11,2.2,0,0.45454545454545453,-1,-0.08333333333333333
5212,robert,Monolingual,5,4,11,2.2,0,0.2727272727272727,10,2.0,0,0.3,-1,-0.09090909090909091
5213,mbert,Multilingual,35,18,67,1.9142857142857144,0,0.22388059701492538,69,1.9714285714285715,0,0.2463768115942029,2,0.029850746268656716
5213,xlmr,Multilingual,35,18,58,1.6571428571428573,0,0.2413793103448276,62,1.7714285714285714,0,0.24193548387096775,4,0.06896551724137931
5213,ro_bert,Monolingual,35,18,48,1.3714285714285714,0,0.25,45,1.2857142857142858,0,0.24444444444444444,-3,-0.0625
5213,robert,Monolingual,35,18,58,1.6571428571428573,0,0.2413793103448276,56,1.6,0,0.23214285714285715,-2,-0.034482758620689655
5214,mbert,Multilingual,41,6,64,1.5609756097560976,0,0.25,69,1.6829268292682926,0,0.2753623188405797,5,0.078125
5214,xlmr,Multilingual,41,6,60,1.4634146341463414,0,0.23728813559322035,62,1.5121951219512195,0,0.2786885245901639,2,0.03333333333333333
5214,ro_bert,Monolingual,41,6,56,1.3658536585365855,0,0.21428571428571427,55,1.3414634146341464,0,0.2,-1,-0.017857142857142856
5214,robert,Monolingual,41,6,61,1.4878048780487805,0,0.22950819672131148,61,1.4878048780487805,0,0.22950819672131148,0,0.0
5215,mbert,Multilingual,9,1,18,2.0,1,0.23529411764705882,18,2.0,1,0.29411764705882354,0,0.0
5215,xlmr,Multilingual,9,1,15,1.6666666666666667,0,0.21428571428571427,15,1.6666666666666667,0,0.2,0,0.0
5215,ro_bert,Monolingual,9,1,15,1.6666666666666667,0,0.3333333333333333,16,1.7777777777777777,0,0.375,1,0.06666666666666667
5215,robert,Monolingual,9,1,16,1.7777777777777777,0,0.3125,16,1.7777777777777777,0,0.3125,0,0.0
5216,mbert,Multilingual,41,6,64,1.5609756097560976,0,0.25,69,1.6829268292682926,0,0.2753623188405797,5,0.078125
5216,xlmr,Multilingual,41,6,60,1.4634146341463414,0,0.23728813559322035,62,1.5121951219512195,0,0.2786885245901639,2,0.03333333333333333
5216,ro_bert,Monolingual,41,6,56,1.3658536585365855,0,0.21428571428571427,55,1.3414634146341464,0,0.2,-1,-0.017857142857142856
5216,robert,Monolingual,41,6,61,1.4878048780487805,0,0.22950819672131148,61,1.4878048780487805,0,0.22950819672131148,0,0.0
5217,mbert,Multilingual,62,21,142,2.2903225806451615,0,0.2746478873239437,138,2.225806451612903,0,0.2826086956521739,-4,-0.028169014084507043
5217,xlmr,Multilingual,62,21,110,1.7741935483870968,0,0.24770642201834864,112,1.8064516129032258,0,0.24324324324324326,2,0.01818181818181818
5217,ro_bert,Monolingual,62,21,90,1.4516129032258065,0,0.24444444444444444,86,1.3870967741935485,0,0.2441860465116279,-4,-0.044444444444444446
5217,robert,Monolingual,62,21,107,1.7258064516129032,0,0.2616822429906542,104,1.6774193548387097,0,0.25961538461538464,-3,-0.028037383177570093
5218,mbert,Multilingual,28,13,45,1.6071428571428572,0,0.26666666666666666,43,1.5357142857142858,0,0.18604651162790697,-2,-0.044444444444444446
5218,xlmr,Multilingual,28,13,37,1.3214285714285714,0,0.21621621621621623,38,1.3571428571428572,0,0.18421052631578946,1,0.02702702702702703
5218,ro_bert,Monolingual,28,13,32,1.1428571428571428,0,0.15625,32,1.1428571428571428,0,0.15625,0,0.0
5218,robert,Monolingual,28,13,37,1.3214285714285714,0,0.13513513513513514,37,1.3214285714285714,0,0.13513513513513514,0,0.0
5219,mbert,Multilingual,23,10,40,1.7391304347826086,0,0.2,44,1.9130434782608696,0,0.2727272727272727,4,0.1
5219,xlmr,Multilingual,23,10,34,1.4782608695652173,0,0.17647058823529413,37,1.608695652173913,0,0.24324324324324326,3,0.08823529411764706
5219,ro_bert,Monolingual,23,10,31,1.3478260869565217,0,0.16129032258064516,31,1.3478260869565217,0,0.12903225806451613,0,0.0
5219,robert,Monolingual,23,10,33,1.434782608695652,0,0.15151515151515152,33,1.434782608695652,0,0.15151515151515152,0,0.0
5220,mbert,Multilingual,29,7,50,1.7241379310344827,0,0.22,51,1.7586206896551724,0,0.21568627450980393,1,0.02
5220,xlmr,Multilingual,29,7,41,1.4137931034482758,0,0.1951219512195122,42,1.4482758620689655,0,0.19047619047619047,1,0.024390243902439025
5220,ro_bert,Monolingual,29,7,36,1.2413793103448276,0,0.19444444444444445,35,1.206896551724138,0,0.17142857142857143,-1,-0.027777777777777776
5220,robert,Monolingual,29,7,44,1.5172413793103448,0,0.20454545454545456,44,1.5172413793103448,0,0.20454545454545456,0,0.0
5221,mbert,Multilingual,21,6,31,1.4761904761904763,0,0.25806451612903225,35,1.6666666666666667,0,0.34285714285714286,4,0.12903225806451613
5221,xlmr,Multilingual,21,6,30,1.4285714285714286,0,0.23333333333333334,31,1.4761904761904763,0,0.2903225806451613,1,0.03333333333333333
5221,ro_bert,Monolingual,21,6,27,1.2857142857142858,0,0.2222222222222222,25,1.1904761904761905,0,0.2,-2,-0.07407407407407407
5221,robert,Monolingual,21,6,28,1.3333333333333333,0,0.25,28,1.3333333333333333,0,0.21428571428571427,0,0.0
5222,mbert,Multilingual,14,3,21,1.5,0,0.2857142857142857,22,1.5714285714285714,0,0.3181818181818182,1,0.047619047619047616
5222,xlmr,Multilingual,14,3,18,1.2857142857142858,0,0.2777777777777778,18,1.2857142857142858,0,0.2777777777777778,0,0.0
5222,ro_bert,Monolingual,14,3,17,1.2142857142857142,0,0.29411764705882354,17,1.2142857142857142,0,0.29411764705882354,0,0.0
5222,robert,Monolingual,14,3,20,1.4285714285714286,0,0.3,20,1.4285714285714286,0,0.3,0,0.0
5223,mbert,Multilingual,8,2,18,2.25,0,0.2222222222222222,16,2.0,0,0.25,-2,-0.1111111111111111
5223,xlmr,Multilingual,8,2,13,1.625,0,0.23076923076923078,13,1.625,0,0.23076923076923078,0,0.0
5223,ro_bert,Monolingual,8,2,11,1.375,0,0.2727272727272727,11,1.375,0,0.2727272727272727,0,0.0
5223,robert,Monolingual,8,2,15,1.875,0,0.26666666666666666,15,1.875,0,0.26666666666666666,0,0.0
5224,mbert,Multilingual,12,7,24,2.0,0,0.2916666666666667,29,2.4166666666666665,0,0.3793103448275862,5,0.20833333333333334
5224,xlmr,Multilingual,12,7,21,1.75,0,0.3333333333333333,24,2.0,0,0.3333333333333333,3,0.14285714285714285
5224,ro_bert,Monolingual,12,7,19,1.5833333333333333,0,0.3684210526315789,16,1.3333333333333333,0,0.375,-3,-0.15789473684210525
5224,robert,Monolingual,12,7,18,1.5,0,0.3333333333333333,17,1.4166666666666667,0,0.35294117647058826,-1,-0.05555555555555555
5225,mbert,Multilingual,34,11,74,2.176470588235294,0,0.17567567567567569,75,2.2058823529411766,0,0.24,1,0.013513513513513514
5225,xlmr,Multilingual,34,11,49,1.4411764705882353,0,0.12244897959183673,54,1.588235294117647,0,0.2037037037037037,5,0.10204081632653061
5225,ro_bert,Monolingual,34,11,43,1.2647058823529411,0,0.11627906976744186,40,1.1764705882352942,0,0.1,-3,-0.06976744186046512
5225,robert,Monolingual,34,11,60,1.7647058823529411,0,0.21666666666666667,60,1.7647058823529411,0,0.2,0,0.0
5226,mbert,Multilingual,13,2,20,1.5384615384615385,0,0.2,20,1.5384615384615385,0,0.2,0,0.0
5226,xlmr,Multilingual,13,2,18,1.3846153846153846,0,0.16666666666666666,17,1.3076923076923077,0,0.17647058823529413,-1,-0.05555555555555555
5226,ro_bert,Monolingual,13,2,16,1.2307692307692308,0,0.1875,16,1.2307692307692308,0,0.1875,0,0.0
5226,robert,Monolingual,13,2,19,1.4615384615384615,0,0.2631578947368421,19,1.4615384615384615,0,0.2631578947368421,0,0.0
5227,mbert,Multilingual,12,8,25,2.0833333333333335,0,0.24,29,2.4166666666666665,0,0.3448275862068966,4,0.16
5227,xlmr,Multilingual,12,8,25,2.0833333333333335,0,0.24,26,2.1666666666666665,0,0.23076923076923078,1,0.04
5227,ro_bert,Monolingual,12,8,21,1.75,0,0.14285714285714285,20,1.6666666666666667,0,0.15,-1,-0.047619047619047616
5227,robert,Monolingual,12,8,21,1.75,0,0.14285714285714285,20,1.6666666666666667,0,0.15,-1,-0.047619047619047616
5228,mbert,Multilingual,5,2,14,2.8,0,0.35714285714285715,14,2.8,0,0.35714285714285715,0,0.0
5228,xlmr,Multilingual,5,2,12,2.4,0,0.16666666666666666,13,2.6,0,0.23076923076923078,1,0.08333333333333333
5228,ro_bert,Monolingual,5,2,14,2.8,0,0.42857142857142855,12,2.4,0,0.4166666666666667,-2,-0.14285714285714285
5228,robert,Monolingual,5,2,13,2.6,0,0.38461538461538464,13,2.6,0,0.38461538461538464,0,0.0
5229,mbert,Multilingual,13,3,34,2.6153846153846154,0,0.23529411764705882,35,2.6923076923076925,0,0.2571428571428571,1,0.029411764705882353
5229,xlmr,Multilingual,13,3,30,2.3076923076923075,0,0.20689655172413793,31,2.3846153846153846,0,0.2,1,0.03333333333333333
5229,ro_bert,Monolingual,13,3,29,2.230769230769231,0,0.3103448275862069,29,2.230769230769231,0,0.3103448275862069,0,0.0
5229,robert,Monolingual,13,3,26,2.0,0,0.3076923076923077,25,1.9230769230769231,0,0.36,-1,-0.038461538461538464
5230,mbert,Multilingual,16,10,28,1.75,0,0.14285714285714285,33,2.0625,0,0.36363636363636365,5,0.17857142857142858
5230,xlmr,Multilingual,16,10,28,1.75,0,0.14814814814814814,31,1.9375,0,0.20689655172413793,3,0.10714285714285714
5230,ro_bert,Monolingual,16,10,26,1.625,0,0.19230769230769232,26,1.625,0,0.19230769230769232,0,0.0
5230,robert,Monolingual,16,10,24,1.5,0,0.16666666666666666,25,1.5625,0,0.16,1,0.041666666666666664
5231,mbert,Multilingual,27,8,60,2.2222222222222223,0,0.2833333333333333,62,2.2962962962962963,0,0.2903225806451613,2,0.03333333333333333
5231,xlmr,Multilingual,27,8,50,1.8518518518518519,0,0.22,50,1.8518518518518519,0,0.22,0,0.0
5231,ro_bert,Monolingual,27,8,50,1.8518518518518519,0,0.28,48,1.7777777777777777,0,0.2708333333333333,-2,-0.04
5231,robert,Monolingual,27,8,51,1.8888888888888888,0,0.23529411764705882,51,1.8888888888888888,0,0.23529411764705882,0,0.0
5232,mbert,Multilingual,30,7,56,1.8666666666666667,0,0.26785714285714285,55,1.8333333333333333,0,0.2545454545454545,-1,-0.017857142857142856
5232,xlmr,Multilingual,30,7,45,1.5,0,0.2,47,1.5666666666666667,0,0.19148936170212766,2,0.044444444444444446
5232,ro_bert,Monolingual,30,7,43,1.4333333333333333,0,0.27906976744186046,41,1.3666666666666667,0,0.24390243902439024,-2,-0.046511627906976744
5232,robert,Monolingual,30,7,46,1.5333333333333334,0,0.2391304347826087,46,1.5333333333333334,0,0.2391304347826087,0,0.0
5233,mbert,Multilingual,35,5,59,1.6857142857142857,0,0.11864406779661017,61,1.7428571428571429,0,0.14754098360655737,2,0.03389830508474576
5233,xlmr,Multilingual,35,5,45,1.2857142857142858,0,0.08888888888888889,45,1.2857142857142858,0,0.08888888888888889,0,0.0
5233,ro_bert,Monolingual,35,5,41,1.1714285714285715,0,0.07317073170731707,39,1.1142857142857143,0,0.05128205128205128,-2,-0.04878048780487805
5233,robert,Monolingual,35,5,51,1.457142857142857,0,0.09803921568627451,49,1.4,0,0.08163265306122448,-2,-0.0392156862745098
5234,mbert,Multilingual,8,6,19,2.375,0,0.2631578947368421,24,3.0,0,0.375,5,0.2631578947368421
5234,xlmr,Multilingual,8,6,17,2.125,0,0.17647058823529413,20,2.5,0,0.15789473684210525,3,0.17647058823529413
5234,ro_bert,Monolingual,8,6,18,2.25,0,0.2222222222222222,19,2.375,0,0.21052631578947367,1,0.05555555555555555
5234,robert,Monolingual,8,6,16,2.0,0,0.3125,17,2.125,0,0.29411764705882354,1,0.0625
5235,mbert,Multilingual,9,4,17,1.8888888888888888,0,0.23529411764705882,18,2.0,0,0.2777777777777778,1,0.058823529411764705
5235,xlmr,Multilingual,9,4,14,1.5555555555555556,0,0.21428571428571427,16,1.7777777777777777,0,0.3125,2,0.14285714285714285
5235,ro_bert,Monolingual,9,4,13,1.4444444444444444,0,0.23076923076923078,12,1.3333333333333333,0,0.16666666666666666,-1,-0.07692307692307693
5235,robert,Monolingual,9,4,14,1.5555555555555556,0,0.2857142857142857,13,1.4444444444444444,0,0.15384615384615385,-1,-0.07142857142857142
5236,mbert,Multilingual,9,6,19,2.111111111111111,0,0.21052631578947367,22,2.4444444444444446,0,0.2727272727272727,3,0.15789473684210525
5236,xlmr,Multilingual,9,6,16,1.7777777777777777,0,0.1875,20,2.2222222222222223,0,0.35,4,0.25
5236,ro_bert,Monolingual,9,6,15,1.6666666666666667,0,0.2,16,1.7777777777777777,0,0.25,1,0.06666666666666667
5236,robert,Monolingual,9,6,16,1.7777777777777777,0,0.1875,15,1.6666666666666667,0,0.26666666666666666,-1,-0.0625
5237,mbert,Multilingual,12,4,24,2.0,0,0.20833333333333334,25,2.0833333333333335,0,0.2,1,0.041666666666666664
5237,xlmr,Multilingual,12,4,18,1.5,0,0.1111111111111111,19,1.5833333333333333,0,0.10526315789473684,1,0.05555555555555555
5237,ro_bert,Monolingual,12,4,19,1.5833333333333333,0,0.21052631578947367,18,1.5,0,0.2222222222222222,-1,-0.05263157894736842
5237,robert,Monolingual,12,4,22,1.8333333333333333,0,0.22727272727272727,22,1.8333333333333333,0,0.22727272727272727,0,0.0
5238,mbert,Multilingual,6,2,12,2.0,0,0.3333333333333333,12,2.0,0,0.3333333333333333,0,0.0
5238,xlmr,Multilingual,6,2,12,2.0,0,0.25,12,2.0,0,0.25,0,0.0
5238,ro_bert,Monolingual,6,2,10,1.6666666666666667,0,0.2,10,1.6666666666666667,0,0.2,0,0.0
5238,robert,Monolingual,6,2,11,1.8333333333333333,0,0.2727272727272727,11,1.8333333333333333,0,0.2727272727272727,0,0.0
5239,mbert,Multilingual,24,7,36,1.5,0,0.2777777777777778,39,1.625,0,0.3076923076923077,3,0.08333333333333333
5239,xlmr,Multilingual,24,7,33,1.375,0,0.21212121212121213,34,1.4166666666666667,0,0.20588235294117646,1,0.030303030303030304
5239,ro_bert,Monolingual,24,7,27,1.125,0,0.25925925925925924,27,1.125,0,0.25925925925925924,0,0.0
5239,robert,Monolingual,24,7,30,1.25,0,0.23333333333333334,30,1.25,0,0.23333333333333334,0,0.0
5240,mbert,Multilingual,9,2,18,2.0,0,0.3333333333333333,18,2.0,0,0.3333333333333333,0,0.0
5240,xlmr,Multilingual,9,2,14,1.5555555555555556,0,0.42857142857142855,14,1.5555555555555556,0,0.42857142857142855,0,0.0
5240,ro_bert,Monolingual,9,2,14,1.5555555555555556,0,0.35714285714285715,13,1.4444444444444444,0,0.3076923076923077,-1,-0.07142857142857142
5240,robert,Monolingual,9,2,16,1.7777777777777777,0,0.4375,15,1.6666666666666667,0,0.4,-1,-0.0625
5241,mbert,Multilingual,7,3,14,2.0,0,0.07142857142857142,15,2.142857142857143,0,0.13333333333333333,1,0.07142857142857142
5241,xlmr,Multilingual,7,3,12,1.7142857142857142,0,0.08333333333333333,14,2.0,0,0.21428571428571427,2,0.16666666666666666
5241,ro_bert,Monolingual,7,3,11,1.5714285714285714,0,0.18181818181818182,10,1.4285714285714286,0,0.2,-1,-0.09090909090909091
5241,robert,Monolingual,7,3,10,1.4285714285714286,0,0.1,10,1.4285714285714286,0,0.1,0,0.0
5242,mbert,Multilingual,10,5,27,2.7,0,0.4074074074074074,28,2.8,0,0.39285714285714285,1,0.037037037037037035
5242,xlmr,Multilingual,10,5,23,2.3,0,0.36363636363636365,25,2.5,0,0.375,2,0.08695652173913043
5242,ro_bert,Monolingual,10,5,22,2.2,0,0.36363636363636365,22,2.2,0,0.36363636363636365,0,0.0
5242,robert,Monolingual,10,5,21,2.1,0,0.3333333333333333,21,2.1,0,0.38095238095238093,0,0.0
5243,mbert,Multilingual,17,6,34,2.0,0,0.08823529411764706,38,2.235294117647059,0,0.10526315789473684,4,0.11764705882352941
5243,xlmr,Multilingual,17,6,30,1.7647058823529411,0,0.16666666666666666,32,1.8823529411764706,0,0.15625,2,0.06666666666666667
5243,ro_bert,Monolingual,17,6,29,1.7058823529411764,0,0.10344827586206896,29,1.7058823529411764,0,0.13793103448275862,0,0.0
5243,robert,Monolingual,17,6,30,1.7647058823529411,0,0.16666666666666666,30,1.7647058823529411,0,0.2,0,0.0
5244,mbert,Multilingual,11,10,23,2.090909090909091,0,0.17391304347826086,27,2.4545454545454546,0,0.4074074074074074,4,0.17391304347826086
5244,xlmr,Multilingual,11,10,19,1.7272727272727273,0,0.21052631578947367,20,1.8181818181818181,0,0.25,1,0.05263157894736842
5244,ro_bert,Monolingual,11,10,18,1.6363636363636365,0,0.2222222222222222,17,1.5454545454545454,0,0.23529411764705882,-1,-0.05555555555555555
5244,robert,Monolingual,11,10,17,1.5454545454545454,0,0.29411764705882354,17,1.5454545454545454,0,0.29411764705882354,0,0.0
5245,mbert,Multilingual,15,8,33,2.2,0,0.18181818181818182,34,2.2666666666666666,0,0.20588235294117646,1,0.030303030303030304
5245,xlmr,Multilingual,15,8,28,1.8666666666666667,0,0.17857142857142858,29,1.9333333333333333,0,0.1724137931034483,1,0.03571428571428571
5245,ro_bert,Monolingual,15,8,24,1.6,0,0.125,23,1.5333333333333334,0,0.08695652173913043,-1,-0.041666666666666664
5245,robert,Monolingual,15,8,24,1.6,0,0.125,24,1.6,0,0.125,0,0.0
5246,mbert,Multilingual,17,9,36,2.1176470588235294,0,0.2777777777777778,43,2.5294117647058822,0,0.4186046511627907,7,0.19444444444444445
5246,xlmr,Multilingual,17,9,28,1.6470588235294117,0,0.25,33,1.9411764705882353,0,0.25,5,0.17857142857142858
5246,ro_bert,Monolingual,17,9,28,1.6470588235294117,0,0.2857142857142857,27,1.588235294117647,0,0.25925925925925924,-1,-0.03571428571428571
5246,robert,Monolingual,17,9,28,1.6470588235294117,0,0.25,29,1.7058823529411764,0,0.27586206896551724,1,0.03571428571428571
5247,mbert,Multilingual,11,4,24,2.1818181818181817,0,0.3333333333333333,26,2.3636363636363638,0,0.4230769230769231,2,0.08333333333333333
5247,xlmr,Multilingual,11,4,21,1.9090909090909092,0,0.38095238095238093,21,1.9090909090909092,0,0.42857142857142855,0,0.0
5247,ro_bert,Monolingual,11,4,19,1.7272727272727273,0,0.3684210526315789,19,1.7272727272727273,0,0.3157894736842105,0,0.0
5247,robert,Monolingual,11,4,20,1.8181818181818181,0,0.35,20,1.8181818181818181,0,0.35,0,0.0
5248,mbert,Multilingual,15,5,29,1.9333333333333333,0,0.2413793103448276,30,2.0,0,0.26666666666666666,1,0.034482758620689655
5248,xlmr,Multilingual,15,5,27,1.8,0,0.14814814814814814,28,1.8666666666666667,0,0.14285714285714285,1,0.037037037037037035
5248,ro_bert,Monolingual,15,5,23,1.5333333333333334,0,0.21739130434782608,23,1.5333333333333334,0,0.21739130434782608,0,0.0
5248,robert,Monolingual,15,5,26,1.7333333333333334,0,0.19230769230769232,26,1.7333333333333334,0,0.19230769230769232,0,0.0
5249,mbert,Multilingual,23,5,42,1.826086956521739,1,0.1951219512195122,45,1.9565217391304348,1,0.2727272727272727,3,0.07142857142857142
5249,xlmr,Multilingual,23,5,37,1.608695652173913,0,0.1891891891891892,38,1.6521739130434783,0,0.21052631578947367,1,0.02702702702702703
5249,ro_bert,Monolingual,23,5,33,1.434782608695652,0,0.24242424242424243,32,1.391304347826087,0,0.25,-1,-0.030303030303030304
5249,robert,Monolingual,23,5,39,1.6956521739130435,0,0.2564102564102564,39,1.6956521739130435,0,0.2564102564102564,0,0.0
5250,mbert,Multilingual,16,8,35,2.1875,0,0.3142857142857143,37,2.3125,0,0.35135135135135137,2,0.05714285714285714
5250,xlmr,Multilingual,16,8,30,1.875,0,0.2,31,1.9375,0,0.25806451612903225,1,0.03333333333333333
5250,ro_bert,Monolingual,16,8,28,1.75,0,0.2857142857142857,26,1.625,0,0.3076923076923077,-2,-0.07142857142857142
5250,robert,Monolingual,16,8,28,1.75,0,0.32142857142857145,28,1.75,0,0.32142857142857145,0,0.0
5251,mbert,Multilingual,12,7,27,2.25,0,0.2962962962962963,28,2.3333333333333335,0,0.42857142857142855,1,0.037037037037037035
5251,xlmr,Multilingual,12,7,21,1.75,0,0.14285714285714285,23,1.9166666666666667,0,0.17391304347826086,2,0.09523809523809523
5251,ro_bert,Monolingual,12,7,21,1.75,0,0.3333333333333333,21,1.75,0,0.2857142857142857,0,0.0
5251,robert,Monolingual,12,7,23,1.9166666666666667,0,0.43478260869565216,23,1.9166666666666667,0,0.391304347826087,0,0.0
5252,mbert,Multilingual,11,10,23,2.090909090909091,0,0.21739130434782608,25,2.272727272727273,0,0.24,2,0.08695652173913043
